product_id,order_date,courier_delivery,city,district,type_of_delivery, estimated_delivery_time_days,product_rating,,,,
168,15/03/23,Jne,Makassar,Bonto,Next Day,5,3,,,,
263,27/12/22,J&T Express,Bogor,Nanggung,Reguler,3,4,,,,
182,02/03/23,Jne,Semarang,Pedurungan,Reguler,5,3,,,,
241,04/07/22,Sicepat,Bekasi,Bekasi Jaya,Same Day,4,4,,,,
212,15/04/23,J&T Express,Pontianak,Pontianak Tenggara,Express,0,1,,,,
119,31/05/23,Ninja Xpress,Bekasi,Jatiasih,Express,0,1,,,,
201,07/06/23,J&T Express,Pontianak,Pontianak Kota,Same Day,5,2,,,,
168,17/08/22,Pos Indonesia,Denpasar,Pecatu,Next Day,5,3,,,,
165,03/10/22,J&T Express,Makassar,Panakkukang,Same Day,1,5,,,,
217,05/06/23,Pos Indonesia,Bogor,Leuwiliang,Express,1,4,,,,
182,11/06/22,Sicepat,Bandung,Buahbatu,Reguler,4,4,,,,
259,22/03/23,Sicepat,Pontianak,Pontianak Barat,Same Day,0,1,,,,
135,03/08/22,Sicepat,Makassar,Makassar Barat,Next Day,5,3,,,,
120,23/06/22,Jne,Surakarta,Gemolong,Reguler,5,3,,,,
276,28/09/22,J&T Express,Surakarta,Jatipuro,Express,0,1,,,,
219,16/10/22,Jne,Depok,Cipayung,Reguler,1,2,,,,
144,06/10/22,Sicepat,Denpasar,Padangsambian,Express,1,2,,,,
176,17/03/23,Sicepat,Bekasi,Jatiwaringin,Same Day,0,1,,,,
156,01/10/22,Pos Indonesia,Jakarta,Kramat Jati,Next Day,5,3,,,,
277,30/01/23,Jne,Bogor,Nanggung,Same Day,5,4,,,,
215,31/05/23,Jne,Tangerang,Ciputat,Reguler,5,3,,,,
152,20/02/23,Sicepat,Depok,Tapos,Next Day,4,4,,,,
201,22/07/22,Jne,Surakarta,Jenawi,Express,0,1,,,,
244,27/01/23,Pos Indonesia,Surakarta,Pasarsragen,Next Day,0,1,,,,
202,18/09/22,Jne,Depok,Bojongsari,Same Day,5,3,,,,
257,17/01/23,J&T Express,Surakarta,Ngargoyoso,Express,3,2,,,,
160,13/01/23,Sicepat,Padang,Kuranji,Same Day,3,4,,,,
138,12/09/22,Jne,Bekasi,Bekasi Timur,Same Day,0,1,,,,
180,03/08/22,Ninja Xpress,Yogyakarta,Ngampilan,Next Day,3,2,,,,
275,13/02/23,Pos Indonesia,Bekasi,Rawalumbu,Reguler,2,4,,,,
240,07/06/23,Ninja Xpress,Batam,Belakang Padang,Reguler,2,5,,,,
113,01/03/23,J&T Express,Tangerang,Serpong,Next Day,5,3,,,,
152,09/10/22,Sicepat,Jakarta,Ciracas,Next Day,3,4,,,,
280,31/05/23,Jne,Bandar Lampung,Rajabasa,Next Day,0,1,,,,
284,11/06/23,Pos Indonesia,Pekanbaru,Sail,Same Day,0,1,,,,
280,24/06/22,Ninja Xpress,Bekasi,Bekasi Jaya,Express,5,4,,,,
245,17/10/22,Jne,Pontianak,Pontianak Selatan,Next Day,5,3,,,,
133,06/07/22,Pos Indonesia,Bandung,Lengkong,Next Day,5,3,,,,
242,31/01/23,Ninja Xpress,Pekanbaru,Bukit Raya,Reguler,2,5,,,,
125,25/10/22,J&T Express,Depok,Beji,Reguler,5,2,,,,
113,20/11/22,Sicepat,Pontianak,Pontianak Kota,Next Day,4,5,,,,
221,15/10/22,J&T Express,Denpasar,Sanur,Reguler,1,4,,,,
170,02/10/22,Jne,Bogor,Bogor Selatan,Reguler,3,2,,,,
245,04/04/23,J&T Express,Malang,Singosari,Express,4,4,,,,
137,15/08/22,Ninja Xpress,Batam,Batu Aji,Next Day,5,3,,,,
144,18/06/22,Jne,Depok,Limo,Same Day,5,3,,,,
217,01/06/23,Pos Indonesia,Yogyakarta,Gondomanan,Same Day,0,1,,,,
255,06/03/23,Sicepat,Batam,Batam Kota,Next Day,5,3,,,,
276,04/08/22,Pos Indonesia,Yogyakarta,Sewon,Reguler,5,3,,,,
187,02/07/22,J&T Express,Surabaya,Tegalsari,Same Day,4,5,,,,
256,29/11/22,Sicepat,Bogor,Cileungsi,Reguler,5,5,,,,
285,03/04/23,Jne,Surakarta,Jebres,Same Day,2,5,,,,
137,15/09/22,Pos Indonesia,Medan,Medan Tembung,Reguler,3,4,,,,
214,07/12/22,Jne,Bogor,Parung Panjang,Express,5,3,,,,
118,18/08/22,J&T Express,Palembang,Ilir Timur Tiga,Same Day,5,4,,,,
142,15/11/22,Ninja Xpress,Denpasar,Padangsambian Klod,Same Day,5,3,,,,
142,22/12/22,Sicepat,Palembang,Jakabaring,Express,2,5,,,,
169,09/09/22,Jne,Yogyakarta,Jetis,Reguler,2,4,,,,
211,31/03/23,Sicepat,Pekanbaru,Sukajadi,Next Day,5,5,,,,
259,05/09/22,Sicepat,Pontianak,Pontianak Utara,Next Day,2,2,,,,
212,03/01/23,Sicepat,Yogyakarta,Kraton,Express,5,3,,,,
166,12/06/22,J&T Express,Padang,Nanggalo,Same Day,5,3,,,,
223,19/06/22,Sicepat,Medan,Medan Amplas,Reguler,4,4,,,,
187,22/07/22,Pos Indonesia,Malang,Pakis,Same Day,5,3,,,,
131,10/12/22,Jne,Makassar,Ujung Tanah,Next Day,5,3,,,,
136,01/03/23,Sicepat,Bekasi,Pondok Melati,Express,0,1,,,,
259,29/07/22,J&T Express,Yogyakarta,Gondomanan,Next Day,1,4,,,,
218,22/04/23,Ninja Xpress,Bogor,Bogor Selatan,Next Day,1,4,,,,
214,31/03/23,Jne,Semarang,Mijen,Express,1,5,,,,
173,14/02/23,Ninja Xpress,Denpasar,Denpasar Tengah,Same Day,1,4,,,,
290,12/08/22,Jne,Tangerang,Serpong Utara,Next Day,0,1,,,,
156,30/09/22,Pos Indonesia,Palembang,Ilir Barat I,Reguler,3,2,,,,
161,11/06/22,J&T Express,Batam,Bengkong,Same Day,0,1,,,,
163,08/12/22,Pos Indonesia,Bandung,Bandung Wetan,Reguler,5,3,,,,
166,25/05/23,Ninja Xpress,Bekasi,Jati Sampurna,Same Day,1,2,,,,
179,18/04/23,Pos Indonesia,Yogyakarta,Pakualaman,Reguler,4,2,,,,
221,30/03/23,Sicepat,Bandung,Gedebage,Reguler,0,1,,,,
239,24/04/23,Ninja Xpress,Bogor,Cileungsi,Same Day,2,4,,,,
200,15/10/22,Pos Indonesia,Pekanbaru,Sail,Same Day,5,5,,,,
201,04/10/22,Ninja Xpress,Bekasi,Jatiasih,Next Day,3,2,,,,
274,13/12/22,Ninja Xpress,Denpasar,Sanur,Reguler,0,1,,,,
175,13/09/22,Sicepat,Pontianak,Pontianak Barat,Reguler,5,3,,,,
116,28/02/23,Jne,Tangerang,Benda,Same Day,3,5,,,,
261,11/06/22,Ninja Xpress,Surakarta,Kraton,Same Day,1,4,,,,
276,24/12/22,Jne,Bandar Lampung,Tanjung Senang,Reguler,5,3,,,,
258,01/06/23,Pos Indonesia,Depok,Cinere,Next Day,3,5,,,,
130,10/08/22,Sicepat,Batam,Sagulung,Reguler,1,2,,,,
147,03/08/22,J&T Express,Bandung,Bandung Wetan,Same Day,2,2,,,,
271,16/02/23,Pos Indonesia,Batam,Sekupang,Next Day,5,4,,,,
113,01/06/23,Jne,Padang,Koto Tangah,Express,5,3,,,,
290,11/02/23,Jne,Bogor,Ciawi,Express,1,4,,,,
217,12/11/22,Jne,Denpasar,Pecatu,Express,4,5,,,,
132,16/09/22,Jne,Medan,Medan Helvetia,Same Day,2,4,,,,
286,31/08/22,J&T Express,Palembang,Sukarami,Express,2,2,,,,
288,09/04/23,Sicepat,Malang,Pakisaji,Next Day,5,3,,,,
286,07/12/22,J&T Express,Depok,Bojongsari,Express,1,4,,,,
249,30/04/23,J&T Express,Jakarta,Kebayoran Baru,Reguler,1,2,,,,
287,24/12/22,Pos Indonesia,Pekanbaru,Pekanbaru Kota,Reguler,5,4,,,,
218,24/08/22,J&T Express,Bandar Lampung,Enggal,Express,5,3,,,,
170,02/04/23,Sicepat,Malang,Pakis,Reguler,4,5,,,,
143,11/09/22,Jne,Bogor,Bogor Tengah,Same Day,0,1,,,,
239,19/10/22,Ninja Xpress,Padang,Nanggalo,Express,1,4,,,,
193,18/10/22,Jne,Padang,Nanggalo,Next Day,5,4,,,,
115,12/01/23,Sicepat,Pekanbaru,Sail,Express,4,5,,,,
195,15/10/22,Ninja Xpress,Semarang,Semarang Utara,Next Day,0,1,,,,
113,11/02/23,Sicepat,Medan,Medan Tuntungan,Next Day,5,3,,,,
294,22/01/23,Sicepat,Semarang,Semarang Tengah,Express,3,5,,,,
201,26/04/23,J&T Express,Malang,Pakisaji,Next Day,1,5,,,,
167,21/03/23,Pos Indonesia,Bekasi,Bekasi Utara,Same Day,5,3,,,,
113,18/09/22,J&T Express,Bekasi,Pondok Melati,Reguler,5,3,,,,
238,12/09/22,Jne,Pekanbaru,Tampan,Express,5,3,,,,
197,26/11/22,J&T Express,Semarang,Gayamsari,Reguler,3,2,,,,
286,14/11/22,Ninja Xpress,Bandar Lampung,Tanjung Karang Timur,Next Day,3,5,,,,
123,25/08/22,Jne,Padang,Koto Tangah,Express,3,5,,,,
281,17/09/22,J&T Express,Padang,Bungus Teluk Kabung,Express,0,1,,,,
298,01/10/22,Pos Indonesia,Pontianak,Pontianak Selatan,Next Day,0,1,,,,
218,08/05/23,Sicepat,Bandung,Cinambo,Reguler,5,3,,,,
214,14/09/22,Pos Indonesia,Batam,Batu Aji,Next Day,3,5,,,,
233,10/10/22,Jne,Tangerang,Benda,Next Day,1,4,,,,
241,27/07/22,J&T Express,Padang,Nanggalo,Next Day,1,5,,,,
202,20/01/23,Jne,Jakarta,Cipayung,Express,5,3,,,,
121,23/03/23,Ninja Xpress,Malang,Tumpang,Same Day,0,1,,,,
173,12/08/22,Ninja Xpress,Palembang,Seberang Ulu Iii,Reguler,0,1,,,,
138,30/05/23,Pos Indonesia,Depok,Limo,Reguler,1,5,,,,
130,08/04/23,Pos Indonesia,Surakarta,Pasarsragen,Express,5,4,,,,
266,28/11/22,J&T Express,Semarang,Semanan,Same Day,4,5,,,,
249,30/08/22,J&T Express,Bogor,Cileungsi,Reguler,3,5,,,,
167,08/05/23,J&T Express,Denpasar,Sanur,Reguler,2,5,,,,
259,08/05/23,Pos Indonesia,Bandar Lampung,Teluk Betung Selatan,Reguler,0,1,,,,
229,20/05/23,Sicepat,Tangerang,Serpong Utara,Express,3,4,,,,
122,13/08/22,J&T Express,Palembang,Seberang Ulu Iii,Next Day,0,1,,,,
280,12/01/23,Ninja Xpress,Bandar Lampung,Panjang,Reguler,3,5,,,,
211,11/06/23,Pos Indonesia,Padang,Lubuk Kilangan,Reguler,4,2,,,,
146,29/05/23,J&T Express,Bandung,Cinambo,Next Day,5,3,,,,
113,06/01/23,Sicepat,Batam,Bengkong,Express,4,4,,,,
228,19/07/22,Pos Indonesia,Makassar,Ujung Pandang,Reguler,4,4,,,,
148,21/12/22,Ninja Xpress,Jakarta,Mampang Prapatan,Next Day,0,1,,,,
202,06/01/23,J&T Express,Bekasi,Jatiwaringin,Same Day,0,1,,,,
237,18/05/23,Ninja Xpress,Jakarta,Cempaka Putih,Express,5,3,,,,
182,07/04/23,Ninja Xpress,Bandar Lampung,Rajabasa,Next Day,2,4,,,,
298,30/03/23,Ninja Xpress,Bogor,Cibinong,Next Day,0,1,,,,
280,15/07/22,Sicepat,Surabaya,Asemrowo,Express,2,2,,,,
237,20/03/23,Ninja Xpress,Semarang,Prajurit Kulon,Next Day,4,5,,,,
224,28/07/22,Jne,Jakarta,Gambir,Next Day,5,5,,,,
261,19/12/22,Ninja Xpress,Bogor,Bogor Barat,Same Day,5,3,,,,
253,21/04/23,Jne,Denpasar,Kuta,Express,4,5,,,,
145,20/05/23,Jne,Jakarta,Kebayoran Lama,Same Day,0,1,,,,
147,08/12/22,Pos Indonesia,Pontianak,Pontianak Kota,Same Day,1,4,,,,
156,11/11/22,Ninja Xpress,Surakarta,Jenawi,Express,0,1,,,,
122,30/07/22,J&T Express,Depok,Beji,Next Day,4,2,,,,
285,05/11/22,Sicepat,Semarang,Tugu Mulyo,Reguler,0,1,,,,
120,30/10/22,Pos Indonesia,Yogyakarta,Panembahan,Reguler,5,4,,,,
194,16/10/22,Sicepat,Palembang,Jakabaring,Reguler,0,1,,,,
249,18/11/22,J&T Express,Denpasar,Denpasar Tengah,Next Day,5,5,,,,
127,14/09/22,Jne,Palembang,Sako,Same Day,0,1,,,,
193,02/09/22,Pos Indonesia,Tangerang,Ciputat,Next Day,2,2,,,,
197,21/06/22,Ninja Xpress,Bandung,Kiaracondong,Express,3,4,,,,
123,26/05/23,J&T Express,Semarang,Banyumanik,Same Day,5,3,,,,
207,03/03/23,Jne,Tangerang,Serpong Utara,Reguler,2,4,,,,
160,14/03/23,Pos Indonesia,Semarang,Tugu,Express,3,5,,,,
156,19/03/23,Jne,Denpasar,Denpasar Barat,Same Day,5,2,,,,
229,15/06/22,Pos Indonesia,Bandar Lampung,Langkapura,Next Day,0,1,,,,
265,15/04/23,Ninja Xpress,Makassar,Batu,Express,4,2,,,,
241,13/05/23,Sicepat,Denpasar,Sesetan,Same Day,5,3,,,,
211,21/03/23,Ninja Xpress,Bekasi,Bekasi Utara,Express,0,1,,,,
234,12/06/22,Pos Indonesia,Denpasar,Pecatu,Reguler,5,3,,,,
271,25/11/22,J&T Express,Bogor,Jonggol,Next Day,5,3,,,,
290,25/11/22,Pos Indonesia,Padang,Lubuk Begalung,Reguler,5,3,,,,
252,02/11/22,Sicepat,Malang,Sumbermanjing,Same Day,5,3,,,,
280,22/04/23,J&T Express,Palembang,Ilir Barat Ii,Next Day,5,2,,,,
280,13/01/23,J&T Express,Palembang,Seberang Ulu Ii,Express,0,1,,,,
210,14/04/23,Ninja Xpress,Denpasar,Padangsambian Klod,Reguler,2,2,,,,
162,03/05/23,Pos Indonesia,Semarang,Mijen,Next Day,5,3,,,,
205,18/04/23,Pos Indonesia,Tangerang,Pagedangan,Express,0,1,,,,
190,26/08/22,Pos Indonesia,Bandar Lampung,Tanjung Karang Timur,Next Day,5,4,,,,
115,04/04/23,Pos Indonesia,Surakarta,Berbek,Same Day,0,1,,,,
236,31/05/23,Pos Indonesia,Depok,Mekarsari,Express,5,3,,,,
122,16/01/23,J&T Express,Pekanbaru,Sail,Reguler,2,2,,,,
176,09/02/23,Pos Indonesia,Bekasi,Bekasi Utara,Next Day,5,3,,,,
210,20/12/22,Ninja Xpress,Malang,Tumpang,Next Day,4,4,,,,
184,11/04/23,Sicepat,Makassar,Makassar Barat,Same Day,0,1,,,,
182,25/07/22,Sicepat,Padang,Pauh,Reguler,5,2,,,,
128,26/06/22,Ninja Xpress,Surabaya,Lakarsantri,Same Day,0,1,,,,
145,03/03/23,Ninja Xpress,Jakarta,Tebet,Reguler,1,5,,,,
137,01/05/23,J&T Express,Makassar,Tallo,Reguler,5,2,,,,
180,30/01/23,Jne,Bandung,Bojongloa Kaler,Express,5,3,,,,
188,31/03/23,J&T Express,Pontianak,Pontianak Selatan,Express,5,3,,,,
297,26/06/22,Pos Indonesia,Bandung,Buahbatu,Next Day,1,2,,,,
169,26/04/23,Sicepat,Bandung,Babakan Ciparay,Next Day,4,5,,,,
292,23/09/22,Ninja Xpress,Tangerang,Pinang,Same Day,4,5,,,,
234,18/02/23,Jne,Denpasar,Kedonganan,Express,0,1,,,,
289,16/10/22,Pos Indonesia,Yogyakarta,Mantrijeron,Reguler,5,3,,,,
111,26/05/23,Ninja Xpress,Pontianak,Pontianak Tenggara,Reguler,2,5,,,,
273,06/08/22,Jne,Medan,Medan Kota,Reguler,5,4,,,,
123,21/12/22,J&T Express,Jakarta,Kemayoran,Express,5,3,,,,
225,20/06/22,J&T Express,Medan,Medan Area,Express,5,3,,,,
236,02/10/22,Jne,Batam,Batam Kota,Reguler,4,2,,,,
122,18/04/23,J&T Express,Padang,Lubuk Begalung,Same Day,5,3,,,,
150,10/04/23,Ninja Xpress,Depok,Beji,Reguler,3,4,,,,
299,15/03/23,Sicepat,Semarang,Candisari,Next Day,1,4,,,,
218,21/04/23,J&T Express,Yogyakarta,Kraton,Same Day,2,2,,,,
135,29/05/23,Pos Indonesia,Batam,Batu Aji,Reguler,5,3,,,,
270,30/10/22,J&T Express,Surabaya,Tambaksari,Express,1,4,,,,
196,16/08/22,Sicepat,Semarang,Banyumanik,Express,0,1,,,,
276,19/10/22,Sicepat,Medan,Medan Marelan,Reguler,1,4,,,,
287,26/04/23,Pos Indonesia,Bandar Lampung,Sukabumi,Express,5,2,,,,
269,02/02/23,J&T Express,Medan,Medan Baru,Express,0,1,,,,
164,29/11/22,Ninja Xpress,Bogor,Cileungsi,Reguler,4,2,,,,
210,24/07/22,Pos Indonesia,Bandar Lampung,Teluk Betung Utara,Next Day,4,4,,,,
282,27/08/22,Pos Indonesia,Jakarta,Pancoran,Next Day,2,2,,,,
160,15/02/23,J&T Express,Malang,Poncokusumo,Same Day,5,2,,,,
218,04/07/22,Jne,Surabaya,Lakarsantri,Same Day,2,5,,,,
125,03/11/22,Sicepat,Yogyakarta,Sewon,Same Day,0,1,,,,
163,09/05/23,J&T Express,Medan,Medan Area,Reguler,0,1,,,,
269,12/05/23,J&T Express,Semarang,Tembalang,Express,0,1,,,,
270,23/06/22,Jne,Medan,Medan Area,Reguler,1,4,,,,
214,05/07/22,J&T Express,Bekasi,Medan Satria,Same Day,2,2,,,,
161,10/08/22,Sicepat,Surakarta,Mojogedang,Same Day,4,5,,,,
231,21/03/23,Jne,Bandung,Cidadap,Reguler,0,1,,,,
207,25/09/22,Ninja Xpress,Bekasi,Bekasi Utara,Express,5,3,,,,
115,25/09/22,Ninja Xpress,Semarang,Pedurungan,Same Day,5,3,,,,
220,28/08/22,J&T Express,Jakarta,Grogol Petamburan,Express,0,1,,,,
231,24/01/23,Sicepat,Denpasar,Sesetan,Reguler,5,3,,,,
215,15/07/22,Pos Indonesia,Medan,Medan Selayang,Reguler,5,5,,,,
254,16/12/22,Jne,Bogor,Cigombong,Next Day,5,4,,,,
141,22/10/22,J&T Express,Jakarta,Sawah Besar,Reguler,3,4,,,,
216,25/06/22,Jne,Malang,Lawang,Express,2,2,,,,
254,25/02/23,Ninja Xpress,Pontianak,Pontianak Utara,Next Day,3,5,,,,
207,23/08/22,J&T Express,Pontianak,Pontianak Barat,Reguler,2,2,,,,
215,23/08/22,Jne,Medan,Medan Perjuangan,Next Day,0,1,,,,
141,29/10/22,Pos Indonesia,Bogor,Gunung Putri,Next Day,0,1,,,,
165,01/12/22,Sicepat,Depok,Tapos,Next Day,1,2,,,,
134,19/05/23,Pos Indonesia,Pontianak,Pontianak Timur,Next Day,3,2,,,,
283,25/10/22,Sicepat,Yogyakarta,Umbulharjo,Reguler,2,5,,,,
205,29/11/22,Ninja Xpress,Bogor,Leuwiliang,Express,5,5,,,,
175,25/07/22,Ninja Xpress,Pontianak,Pontianak Tenggara,Same Day,5,3,,,,
118,27/11/22,Pos Indonesia,Bekasi,Bekasi Barat,Same Day,3,5,,,,
140,02/09/22,J&T Express,Tangerang,Ciledug,Next Day,2,5,,,,
129,06/02/23,Pos Indonesia,Pontianak,Pontianak Timur,Reguler,5,3,,,,
131,04/05/23,Jne,Pontianak,Pontianak Barat,Reguler,4,2,,,,
208,09/08/22,J&T Express,Semarang,Candisari,Next Day,0,1,,,,
201,17/03/23,J&T Express,Medan,Medan Polonia,Same Day,1,5,,,,
198,15/07/22,J&T Express,Surakarta,Ngargoyoso,Reguler,0,1,,,,
202,16/10/22,J&T Express,Batam,Sekupang,Reguler,0,1,,,,
141,29/05/23,Jne,Surabaya,Simokerto,Next Day,5,3,,,,
195,01/08/22,Ninja Xpress,Malang,Sukun,Reguler,3,5,,,,
283,07/04/23,Pos Indonesia,Surabaya,Simokerto,Express,5,3,,,,
283,04/04/23,Jne,Denpasar,Sanur,Express,0,1,,,,
218,11/11/22,Pos Indonesia,Yogyakarta,Gedong Tengen,Same Day,2,4,,,,
223,23/01/23,Pos Indonesia,Makassar,Tamalate,Next Day,3,5,,,,
162,27/02/23,J&T Express,Denpasar,Renon,Express,3,5,,,,
292,14/12/22,Pos Indonesia,Semarang,Semanan,Same Day,2,4,,,,
227,21/02/23,Ninja Xpress,Malang,Lowokwaru,Express,1,2,,,,
281,29/06/22,Pos Indonesia,Pontianak,Pontianak Barat,Next Day,5,3,,,,
244,22/12/22,J&T Express,Bandung,Cibeunying Kaler,Express,3,4,,,,
204,10/07/22,Ninja Xpress,Bandar Lampung,Sukabumi,Same Day,5,5,,,,
182,15/08/22,Jne,Surabaya,Bubutan,Same Day,2,2,,,,
269,18/01/23,Ninja Xpress,Malang,Kedungkandang,Next Day,0,1,,,,
260,22/01/23,Sicepat,Bandar Lampung,Tanjung Senang,Express,5,4,,,,
283,02/08/22,J&T Express,Pekanbaru,Rumbai,Same Day,4,2,,,,
136,25/07/22,Sicepat,Bandar Lampung,Sukabumi,Same Day,5,3,,,,
135,14/05/23,Ninja Xpress,Surabaya,Pabean Cantian,Reguler,5,5,,,,
132,16/06/22,Sicepat,Pontianak,Pontianak Barat,Next Day,3,4,,,,
216,06/04/23,J&T Express,Pekanbaru,Payung Sekaki,Reguler,5,3,,,,
293,08/10/22,Pos Indonesia,Surabaya,Bulak,Express,2,4,,,,
261,27/11/22,Pos Indonesia,Tangerang,Pasar Kemis,Reguler,5,3,,,,
225,27/10/22,Jne,Jakarta,Kramat Jati,Next Day,0,1,,,,
298,16/07/22,Sicepat,Bandar Lampung,Tanjung Karang Timur,Same Day,0,1,,,,
232,08/05/23,Jne,Pontianak,Pontianak Barat,Next Day,2,4,,,,
125,13/07/22,Pos Indonesia,Depok,Tapos,Reguler,1,5,,,,
216,03/09/22,J&T Express,Tangerang,Sepatan,Next Day,5,3,,,,
244,05/08/22,Pos Indonesia,Batam,Bulang,Reguler,4,5,,,,
154,16/07/22,Sicepat,Batam,Bulang,Same Day,5,3,,,,
293,12/03/23,Jne,Denpasar,Kuta,Reguler,3,4,,,,
238,06/04/23,Jne,Bogor,Parung Panjang,Express,1,2,,,,
189,17/10/22,Pos Indonesia,Pekanbaru,Rumbai,Same Day,2,5,,,,
232,06/04/23,Ninja Xpress,Pontianak,Pontianak Selatan,Next Day,0,1,,,,
228,15/10/22,Jne,Tangerang,Karawaci,Same Day,3,2,,,,
299,17/11/22,Jne,Bandar Lampung,Sukarame,Same Day,0,1,,,,
299,25/02/23,Sicepat,Pekanbaru,Rumbai,Reguler,1,2,,,,
132,11/12/22,Pos Indonesia,Denpasar,Kerobokan,Reguler,2,4,,,,
277,23/09/22,Ninja Xpress,Surakarta,Jatipuro,Same Day,3,4,,,,
189,03/12/22,Sicepat,Surabaya,Rungkut,Reguler,5,3,,,,
167,25/04/23,Jne,Bogor,Bogor Selatan,Express,2,2,,,,
148,25/12/22,Jne,Bandung,Mandalajati,Next Day,0,1,,,,
270,04/08/22,Jne,Tangerang,Pagedangan,Next Day,2,2,,,,
261,19/08/22,Ninja Xpress,Depok,Sawangan,Next Day,3,2,,,,
184,04/12/22,Sicepat,Bogor,Tanah Sereal,Express,3,5,,,,
298,23/08/22,Pos Indonesia,Bogor,Cigombong,Next Day,2,5,,,,
148,27/02/23,Sicepat,Bandung,Coblong,Same Day,2,4,,,,
213,09/06/23,Sicepat,Tangerang,Serpong Selatan,Next Day,5,3,,,,
184,24/01/23,Sicepat,Tangerang,Kosambi,Next Day,5,5,,,,
271,17/05/23,Jne,Tangerang,Curug,Next Day,1,5,,,,
241,15/01/23,Jne,Bandung,Kiaracondong,Same Day,0,1,,,,
250,08/02/23,Sicepat,Pontianak,Pontianak Tenggara,Next Day,5,2,,,,
237,24/05/23,Pos Indonesia,Bandar Lampung,Tanjung Senang,Same Day,5,3,,,,
151,18/08/22,Sicepat,Yogyakarta,Prawirotaman,Express,2,5,,,,
216,29/05/23,J&T Express,Malang,Lowokwaru,Reguler,2,4,,,,
269,08/12/22,Pos Indonesia,Semarang,Semarang Utara,Same Day,1,2,,,,
142,10/07/22,Jne,Bogor,Ciawi,Reguler,4,4,,,,
179,02/09/22,Pos Indonesia,Padang,Nanggalo,Next Day,2,2,,,,
268,14/08/22,Pos Indonesia,Pontianak,Pontianak Barat,Next Day,3,4,,,,
210,15/08/22,Jne,Bandung,Cibiru,Same Day,5,3,,,,
122,26/06/22,Pos Indonesia,Padang,Koto Tangah,Reguler,5,5,,,,
190,17/10/22,J&T Express,Depok,Cilodong,Express,0,1,,,,
294,18/08/22,Jne,Yogyakarta,Keparakan,Same Day,1,4,,,,
126,13/03/23,Pos Indonesia,Padang,Bungus Teluk Kabung,Express,5,4,,,,
189,21/01/23,J&T Express,Bogor,Parung Panjang,Next Day,5,4,,,,
228,05/10/22,Jne,Denpasar,Jimbaran,Express,5,2,,,,
134,28/04/23,Ninja Xpress,Batam,Galang,Same Day,0,1,,,,
232,29/10/22,Jne,Denpasar,Renon,Express,5,2,,,,
284,29/03/23,Ninja Xpress,Yogyakarta,Gondomanan,Express,0,1,,,,
168,29/11/22,J&T Express,Padang,Padang Utara,Express,3,5,,,,
200,30/07/22,J&T Express,Malang,Pakis,Reguler,1,4,,,,
245,16/09/22,Sicepat,Yogyakarta,Gondomanan,Reguler,5,4,,,,
153,25/10/22,Sicepat,Malang,Singosari,Same Day,5,3,,,,
225,17/07/22,Sicepat,Palembang,Bukit Kecil,Reguler,5,3,,,,
244,30/04/23,Ninja Xpress,Semarang,Semarang Timur,Same Day,0,1,,,,
214,16/09/22,Sicepat,Makassar,Ujung Pandang,Next Day,1,4,,,,
215,04/01/23,Ninja Xpress,Tangerang,Kosambi,Reguler,1,4,,,,
227,25/03/23,Pos Indonesia,Bandar Lampung,Labuhan Ratu,Express,5,5,,,,
184,03/10/22,J&T Express,Bogor,Bogor Tengah,Next Day,5,4,,,,
257,14/02/23,Pos Indonesia,Palembang,Sukabangun,Same Day,5,2,,,,
191,18/11/22,Jne,Denpasar,Kuta,Express,1,4,,,,
214,27/01/23,Ninja Xpress,Padang,Bungus Teluk Kabung,Express,5,3,,,,
140,26/10/22,Jne,Denpasar,Padangsambian Klod,Reguler,5,3,,,,
208,25/01/23,Ninja Xpress,Pontianak,Pontianak Kota,Reguler,5,3,,,,
145,08/01/23,Jne,Depok,Beji,Express,3,4,,,,
135,04/02/23,Ninja Xpress,Makassar,Bontoala,Reguler,1,5,,,,
236,17/11/22,Ninja Xpress,Bandar Lampung,Langkapura,Same Day,5,3,,,,
294,24/01/23,Sicepat,Denpasar,Jimbaran,Same Day,5,3,,,,
245,07/04/23,Sicepat,Batam,Sei Beduk,Reguler,4,4,,,,
283,18/05/23,J&T Express,Jakarta,Makasar,Next Day,2,5,,,,
130,06/10/22,Pos Indonesia,Surabaya,Lakarsantri,Same Day,5,3,,,,
114,07/11/22,Jne,Palembang,Sukarami,Same Day,5,5,,,,
164,22/06/22,Jne,Malang,Pakisaji,Reguler,0,1,,,,
286,17/01/23,Ninja Xpress,Palembang,Sukabangun,Express,2,2,,,,
122,09/05/23,Pos Indonesia,Yogyakarta,Mergangsan,Same Day,5,3,,,,
143,15/09/22,Jne,Palembang,Ilir Barat Ii,Same Day,5,5,,,,
216,03/08/22,Sicepat,Surakarta,Banyudono,Reguler,0,1,,,,
206,09/09/22,Sicepat,Surabaya,Benowo,Next Day,5,3,,,,
296,29/06/22,Jne,Denpasar,Nusa Dua,Reguler,4,2,,,,
254,07/12/22,Sicepat,Makassar,Tamalate,Express,2,2,,,,
270,05/01/23,Sicepat,Palembang,Seberang Ulu I,Reguler,5,3,,,,
177,13/08/22,J&T Express,Denpasar,Sanur,Next Day,5,2,,,,
261,05/04/23,Ninja Xpress,Batam,Batam Kota,Reguler,2,2,,,,
